dataset_name,algorithm_name,auc_roc,auc_pr,f1_best,fit_time_sec,predict_time_sec,seed,timestamp,notes,experiment_name,modality,status,best_threshold,contamination_mode,contamination_rate,label_flip_rate,n_train,n_test,train_anomaly_rate,test_anomaly_rate,fit_params,artifact_path,error_type,error_message
cardio,Defended_RF_COPOD_Flip,0.976187,0.816569,0.759259,0.342029,0.038122,42,2026-06-04T14:47:44Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.48,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_RF_COPOD_Flip_1daf260ba8.npz,,
cardio,Defended_RF_OCSVM_Trim,0.998307,0.987381,0.961538,0.323799,0.04366,42,2026-06-04T14:47:45Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.56,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_RF_OCSVM_Trim_7309ceacec.npz,,
cardio,Defended_RF_OCSVM_Flip,0.98505,0.881475,0.793651,0.316141,0.050654,42,2026-06-04T14:47:45Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.26,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_RF_OCSVM_Flip_4e790efeb8.npz,,
cardio,Defended_RF_AutoEncoder_Trim,0.99825,0.984958,0.93578,7.769756,0.037499,42,2026-06-04T14:47:53Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.39,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_RF_AutoEncoder_Trim_91fcb91217.npz,,
cardio,Defended_RF_AutoEncoder_Flip,0.978945,0.844128,0.769231,7.861376,0.042867,42,2026-06-04T14:48:01Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.27,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_RF_AutoEncoder_Flip_9464073f6f.npz,,
cardio,Defended_RF_DeepSVDD_Trim,0.998022,0.984981,0.960784,2.469927,0.036406,42,2026-06-04T14:48:03Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.53,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_RF_DeepSVDD_Trim_ab80636fe4.npz,,
cardio,Defended_RF_DeepSVDD_Flip,0.98777,0.896358,0.884956,2.469065,0.03655,42,2026-06-04T14:48:06Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.36,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_RF_DeepSVDD_Flip_a0ae3bf6f7.npz,,
cardio,Standard_LR,0.998859,0.99116,0.961538,0.01468,0.000405,42,2026-06-04T14:48:06Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.886632,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Standard_LR_c1065547d1.npz,,
cardio,Defended_LR_IQR_Trim,0.998212,0.984189,0.954128,0.010968,0.000375,42,2026-06-04T14:48:06Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.444531,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_LR_IQR_Trim_205011bac4.npz,,
cardio,Defended_LR_IQR_Flip,0.979306,0.729669,0.807339,0.011529,0.000361,42,2026-06-04T14:48:06Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.678116,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_LR_IQR_Flip_e21858e155.npz,,
cardio,Defended_LR_LOF_Trim,0.998516,0.988859,0.960784,0.152891,0.000333,42,2026-06-04T14:48:06Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.922778,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_LR_LOF_Trim_0c10fc86a8.npz,,
cardio,Defended_LR_LOF_Flip,0.982311,0.866019,0.841121,0.229254,0.00034,42,2026-06-04T14:48:06Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.773781,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_LR_LOF_Flip_a380a7240c.npz,,
cardio,Defended_LR_KNN_Trim,0.998554,0.989246,0.961538,0.149828,0.000464,42,2026-06-04T14:48:06Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.905973,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_LR_KNN_Trim_5b1d615610.npz,,
cardio,Defended_LR_KNN_Flip,0.980904,0.832042,0.780488,0.080225,0.000355,42,2026-06-04T14:48:07Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.7344,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_LR_KNN_Flip_49ad7a4bbc.npz,,
cardio,Defended_LR_IForest_Trim,0.996843,0.976991,0.961538,0.288464,0.000369,42,2026-06-04T14:48:07Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.737884,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_LR_IForest_Trim_2f9d727bb9.npz,,
cardio,Defended_LR_IForest_Flip,0.965383,0.791858,0.821429,0.2501,0.000362,42,2026-06-04T14:48:07Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.872417,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_LR_IForest_Flip_c60d5de690.npz,,
cardio,Defended_LR_ECOD_Trim,0.996691,0.979807,0.952381,0.024382,0.000352,42,2026-06-04T14:48:07Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.727181,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_LR_ECOD_Trim_1cdc8d246d.npz,,
cardio,Defended_LR_ECOD_Flip,0.968883,0.79364,0.847458,0.025724,0.000346,42,2026-06-04T14:48:07Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.823998,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_LR_ECOD_Flip_63eb37fb64.npz,,
cardio,Defended_LR_COPOD_Trim,0.995435,0.97038,0.941176,0.072636,0.000354,42,2026-06-04T14:48:07Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.868982,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_LR_COPOD_Trim_d4a88803d2.npz,,
cardio,Defended_LR_COPOD_Flip,0.966144,0.789864,0.852174,0.082487,0.000357,42,2026-06-04T14:48:07Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.848462,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_LR_COPOD_Flip_8175009ba8.npz,,
cardio,Defended_LR_OCSVM_Trim,0.99825,0.983273,0.944444,0.092904,0.000324,42,2026-06-04T14:48:07Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.845501,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_LR_OCSVM_Trim_01c2f8e803.npz,,
cardio,Defended_LR_OCSVM_Flip,0.987675,0.871425,0.842975,0.106207,0.000356,42,2026-06-04T14:48:07Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.774233,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_LR_OCSVM_Flip_2e1816ba4d.npz,,
cardio,Defended_LR_AutoEncoder_Trim,0.998516,0.98938,0.970874,7.458696,0.000442,42,2026-06-04T14:48:15Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.926891,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_LR_AutoEncoder_Trim_9179711648.npz,,
cardio,Defended_LR_AutoEncoder_Flip,0.98079,0.864522,0.793103,7.379744,0.000495,42,2026-06-04T14:48:22Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.736812,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_LR_AutoEncoder_Flip_1607b07990.npz,,
cardio,Defended_LR_DeepSVDD_Trim,0.996767,0.981563,0.951456,2.277929,0.000459,42,2026-06-04T14:48:25Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.798187,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_LR_DeepSVDD_Trim_849bda00ee.npz,,
cardio,Defended_LR_DeepSVDD_Flip,0.96953,0.832127,0.77193,2.387722,0.000465,42,2026-06-04T14:48:27Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.805417,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_LR_DeepSVDD_Flip_942a70bd10.npz,,
cardio,Standard_MLP,0.999087,0.992922,0.970874,1.470974,0.000913,42,2026-06-04T14:48:29Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.942719,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,"{""max_iter"": 200}",/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Standard_MLP_81eeccd020.npz,,
cardio,Defended_MLP_IQR_Trim,0.998212,0.990353,0.981132,0.651292,0.000803,42,2026-06-04T14:48:29Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.442491,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_MLP_IQR_Trim_c8e8db732a.npz,,
cardio,Defended_MLP_IQR_Flip,0.972231,0.749231,0.743802,1.462059,0.000913,42,2026-06-04T14:48:31Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.015913,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_MLP_IQR_Flip_7d261459eb.npz,,
cardio,Defended_MLP_LOF_Trim,0.997946,0.986057,0.952381,1.423311,0.000777,42,2026-06-04T14:48:32Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.907916,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_MLP_LOF_Trim_607045e76b.npz,,
cardio,Defended_MLP_LOF_Flip,0.9507,0.752798,0.715789,1.58578,0.000875,42,2026-06-04T14:48:34Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.956864,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_MLP_LOF_Flip_961885bb89.npz,,
cardio,Defended_MLP_KNN_Trim,0.997642,0.984319,0.952381,1.288363,0.000927,42,2026-06-04T14:48:35Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.871181,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_MLP_KNN_Trim_87ccd6329e.npz,,
cardio,Defended_MLP_KNN_Flip,0.94176,0.772557,0.736842,1.56161,0.000759,42,2026-06-04T14:48:37Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.605621,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_MLP_KNN_Flip_c30a76fcba.npz,,
cardio,Defended_MLP_IForest_Trim,0.998821,0.990927,0.960784,0.965071,0.001,42,2026-06-04T14:48:37Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.558078,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_MLP_IForest_Trim_8a3f8a0508.npz,,
cardio,Defended_MLP_IForest_Flip,0.959335,0.813684,0.747664,1.602109,0.004241,42,2026-06-04T14:48:39Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.878783,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_MLP_IForest_Flip_c73d84bced.npz,,
cardio,Defended_MLP_ECOD_Trim,0.998783,0.990012,0.960784,0.855477,0.000773,42,2026-06-04T14:48:40Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.907439,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_MLP_ECOD_Trim_c736035dc0.npz,,
cardio,Defended_MLP_ECOD_Flip,0.973486,0.839492,0.786325,1.436309,0.000798,42,2026-06-04T14:48:41Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.429908,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_MLP_ECOD_Flip_fa6050049d.npz,,
cardio,Defended_MLP_COPOD_Trim,0.997946,0.985343,0.960784,0.828771,0.000774,42,2026-06-04T14:48:42Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.883125,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_MLP_COPOD_Trim_4e5f40efb8.npz,,
cardio,Defended_MLP_COPOD_Flip,0.961085,0.800218,0.761062,1.405943,0.000758,42,2026-06-04T14:48:44Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.649497,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_MLP_COPOD_Flip_093d903fdc.npz,,
cardio,Defended_MLP_OCSVM_Trim,0.999467,0.995452,0.971963,1.232171,0.001142,42,2026-06-04T14:48:45Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.240989,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_MLP_OCSVM_Trim_9c693712cc.npz,,
cardio,Defended_MLP_OCSVM_Flip,0.974513,0.735803,0.776119,1.465877,0.005064,42,2026-06-04T14:48:46Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.010731,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_MLP_OCSVM_Flip_3ed995b3de.npz,,
cardio,Defended_MLP_AutoEncoder_Trim,0.997299,0.982967,0.950495,9.429022,0.000784,42,2026-06-04T14:48:56Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.943166,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_MLP_AutoEncoder_Trim_e0b27f5e4e.npz,,
cardio,Defended_MLP_AutoEncoder_Flip,0.968313,0.736224,0.771654,9.270869,0.001013,42,2026-06-04T14:49:05Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.039867,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_MLP_AutoEncoder_Flip_ff24a25f4d.npz,,
cardio,Defended_MLP_DeepSVDD_Trim,0.997946,0.985011,0.941176,3.213597,0.000969,42,2026-06-04T14:49:08Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.756542,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_MLP_DeepSVDD_Trim_c8a4acd6ba.npz,,
cardio,Defended_MLP_DeepSVDD_Flip,0.971242,0.805231,0.782609,3.516032,0.000736,42,2026-06-04T14:49:12Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.347146,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_MLP_DeepSVDD_Flip_4a3e009d27.npz,,
cardio,Standard_TabPFN,0.999582,0.99628,0.970874,1.545436,1.036286,42,2026-06-04T14:49:14Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.799609,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Standard_TabPFN_bb09db4b6b.npz,,
cardio,Defended_TabPFN_IQR_Trim,0.999962,0.999651,0.990654,0.309789,0.460432,42,2026-06-04T14:49:15Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.611179,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_TabPFN_IQR_Trim_46a87496ab.npz,,
cardio,Defended_TabPFN_IQR_Flip,0.978736,0.803792,0.759259,0.303037,0.47278,42,2026-06-04T14:49:16Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.273748,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_TabPFN_IQR_Flip_4c86383976.npz,,
cardio,Defended_TabPFN_LOF_Trim,0.99825,0.989081,0.970874,0.299806,0.452847,42,2026-06-04T14:49:17Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.707347,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_TabPFN_LOF_Trim_58e1deaf2e.npz,,
cardio,Defended_TabPFN_LOF_Flip,0.960705,0.766661,0.687023,0.284227,0.481537,42,2026-06-04T14:49:18Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.124512,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_TabPFN_LOF_Flip_4873ee1f1a.npz,,
cardio,Defended_TabPFN_KNN_Trim,0.997718,0.985197,0.951456,0.276561,0.450195,42,2026-06-04T14:49:18Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.664877,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_TabPFN_KNN_Trim_10af989898.npz,,
cardio,Defended_TabPFN_KNN_Flip,0.969073,0.836214,0.732143,0.291221,0.477472,42,2026-06-04T14:49:19Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.516113,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_TabPFN_KNN_Flip_a9334308a0.npz,,
cardio,Defended_TabPFN_IForest_Trim,0.998098,0.987552,0.970874,0.468144,0.450518,42,2026-06-04T14:49:20Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.72998,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_TabPFN_IForest_Trim_282dac391a.npz,,
cardio,Defended_TabPFN_IForest_Flip,0.974513,0.812627,0.75,0.456751,0.462043,42,2026-06-04T14:49:21Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.569824,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_TabPFN_IForest_Flip_58c23dbdbc.npz,,
cardio,Defended_TabPFN_ECOD_Trim,0.99806,0.985727,0.961538,0.252547,0.444244,42,2026-06-04T14:49:22Z,"flip_rate=0.00; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.0, 'seed': 42, 'n_input': 1282, 'n_flipped': 0}",exp4,tabular,success,0.646154,supervised_label_flip,,0.0,1282,549,0.095944,0.096539,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_cardio_Defended_TabPFN_ECOD_Trim_867b1ee410.npz,,
